Fecha,Semana,DiaMes,Mes,DiasSem,KG_15EMPA09,KG_15EMPA10,KG_15PREM01,KG_15MEZC08,KG_15MOLI07,KG_15AHUM10,KG_15FORM02,KG_15SEPA02,KG_15MEZC06,KG_15AHUM01,KG_15FORM01,KG_15SEPA01,KG_15AHUM09,KG_15EMBU01,KG_15EMPM06,KG_15TUNE01,KG_15MEZC07,KG_15MOLI01,KG_15MOLI06,KG_15EMPA11,KG_15EMPM01,KG_15MEZC05,KG_15MOLI03,KG_15HORN01,KG_15PORC03,KG_15TUNE03,KG_15EMPA06,KG_15EMPA02,KG_15MOLI02,KG_15SELL02,KG_15MEZC04,KG_15MOLI08,KG_15TUNE02,KG_15PORC01,KG_15TUNE04,KG_15EMBU03,KG_15EMPA08,KG_15EMPM05,KG_15COCI01,KG_15EMPA04,KG_15TAJA02,KG_15EMUL01,KG_15SELL05,KG_15DOSI01,KG_15SELL06,KG_15SELL03,Hrs_15EMPA09,Hrs_15EMPA10,Hrs_15PREM01,Hrs_15MEZC08,Hrs_15MOLI07,Hrs_15AHUM10,Hrs_15FORM02,Hrs_15SEPA02,Hrs_15MEZC06,Hrs_15AHUM01,Hrs_15FORM01,Hrs_15SEPA01,Hrs_15AHUM09,Hrs_15EMBU01,Hrs_15EMPM06,Hrs_15TUNE01,Hrs_15MEZC07,Hrs_15MOLI01,Hrs_15MOLI06,Hrs_15EMPA11,Hrs_15EMPM01,Hrs_15MEZC05,Hrs_15MOLI03,Hrs_15HORN01,Hrs_15PORC03,Hrs_15TUNE03,Hrs_15EMPA06,Hrs_15EMPA02,Hrs_15MOLI02,Hrs_15SELL02,Hrs_15MEZC04,Hrs_15MOLI08,Hrs_15TUNE02,Hrs_15PORC01,Hrs_15TUNE04,Hrs_15EMBU03,Hrs_15EMPA08,Hrs_15EMPM05,Hrs_15COCI01,Hrs_15EMPA04,Hrs_15TAJA02,Hrs_15EMUL01,Hrs_15SELL05,Hrs_15DOSI01,Hrs_15SELL06,Hrs_15SELL03,energia
06/05/2020,19,6,5,3,24753,33865,42,49520,70524,46957,49521,46957,31889,30315,32092,30315,92174,92886,90252,92174,92886,90677,92886,6741,13960,7169,7169,6326,6326,6326,259,18033,17919,4725,11837,11837,11837,11761,11761,0,0,0,0,1766,1766,51868,6345,1183,1211,691,13.97,17.52,0.79,10.04,13.02,13.97,59.93,51.83,8.67,11.96,38,35.56,88.57,44.21,24.62,82.71,31.43,18.55,14.67,19.75,32.02,13,2.22,16.92,16.86,16.81,0.28,16.02,1.97,4.35,11.45,2.47,7.85,12.15,18,0,0,0,0,6.02,6.02,14.01,12.79,4.56,3.06,1.84,43050.6
07/05/2020,19,7,5,4,28191,27599,31,48773,71722,46532,48855,46532,35074,33581,35284,33581,97834,99126,95794,97834,99457,95380,83845,7809,15863,8965,8965,7809,7809,7809,2487,21295,28917,6282,12644,12644,12644,12569,12569,0,0,0,0,1894,1894,49717,6287,0,2364,0,13.85,12.77,0.61,9.77,13.52,11.85,50.34,44.84,9.16,12.66,40.18,36.09,94.58,55.04,33.62,85.86,33.83,18.94,14.2,20.27,34.78,16.84,2.6,19.66,19.59,19.52,3.67,15.59,3.38,5.78,11.65,2.58,7.96,12.8,16.84,0,0,0,0,7.11,7.11,17.88,12.68,0,5.96,0,43825.32
08/05/2020,19,8,5,5,29821,28442,21,56568,69577,54082,56618,54082,26597,25781,26695,25781,102485,103565,100599,102485,103565,101282,99267,7996,12827,9193,9193,7996,7996,7996,2555,18525,43886,6267,11808,11808,11808,11747,11747,0,0,0,0,1732,1732,62507,4751,0,4718,729,14.67,13.33,0.4,10.76,13.45,13.2,55.04,50.66,6.87,9.41,29.23,25.39,96.24,58.23,39.23,91.31,35.1,20.66,16.68,20.3,25.29,18.68,2.67,19.88,19.81,19.75,2.03,13.76,4.96,5.77,11.27,2.44,7.88,12.21,18.06,0,0,0,0,5.9,5.9,18.67,9.58,0,11.9,1.94,44373.6
09/05/2020,19,9,5,6,31283,29277,22,57127,75161,54576,57171,54576,28908,28133,29045,28133,96875,97553,96875,96875,97553,95261,86419,6816,1116,7266,7266,6402,6402,6402,221,21328,38461,0,10419,10419,0,0,10264,10419,10264,10264,10419,0,0,49593,0,1159,2387,0,14.6,13.33,0.44,10.75,14.62,12.98,54.77,50.33,7.16,9.73,30.27,25.6,87.21,47.78,23.01,81.3,32.93,19.13,15.37,18.3,3.18,13.89,2.24,16.95,16.9,16.85,0.24,14.6,4.29,0,7.3,1.5,0,0,9.01,11.05,11.02,10.01,9.32,0,0,17.63,0,3.81,6.02,0,45200.16
10/05/2020,19,10,5,7,0,0,0,0,1470,0,0,0,1470,1373,1470,1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.44,0.68,2.22,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19804.32
11/05/2020,20,11,5,1,35813,33074,19,60164,66387,57523,60250,57523,25346,24552,25425,24552,95027,95639,93545,95027,95639,93327,89061,7829,16940,8981,8981,7829,7829,7829,1388,11295,47061,7770,12529,12529,12529,12468,12468,0,0,0,0,1361,1361,55798,4698,0,1173,0,16.25,14.73,0.35,11.51,13.01,14.06,59.16,54.71,6.48,8.79,27.32,24.1,88.06,46.79,23,81.71,32.3,18.8,15.93,20.56,34.47,16.14,2.61,19.84,19.76,19.69,1.97,8.8,5.37,7.15,11.37,2.52,7.91,12.75,16.67,0,0,0,0,4.64,4.64,18.12,9.69,0,2.96,0,44100
12/05/2020,20,12,5,2,39811,37093,21,75485,77421,72087,75581,72087,29129,28308,29165,28308,99017,99719,97358,99017,99719,95063,93141,7825,16228,8976,8976,7825,7825,7825,2493,20289,60154,5151,11835,11835,11835,11760,11760,0,0,0,0,1525,1525,54109,5844,0,1199,765,19.27,18.21,0.39,14.57,15.11,19.03,80.13,73.76,7.5,10.49,32.65,27.7,94.41,47.77,26.73,86.31,33.7,19.27,15.49,20.55,37.48,16.14,2.61,19.83,19.75,19.68,1.97,14.91,6.86,5.11,11.49,2.47,7.89,12.17,18.24,0,0,0,0,5.96,5.96,16.79,11.78,0,3.02,2.04,46395.72
13/05/2020,20,13,5,3,32732,33084,22,65911,68910,62883,65996,62883,27485,26333,26847,26333,99854,100646,97895,99854,100646,96188,94166,4484,14461,5305,5305,4484122,4484122,4484122,0,22784,51905,6243,12641,12641,12641,12566,12566,0,0,0,0,1790,1800,52053,6323,0,2589,0,16.09,16.35,0.42,12.93,13.66,17.02,72.03,65.36,6.98,8.42,25.39,21.32,94.33,56.05,29.4,87.22,34.54,19.57,15.12,19.73,35.09,11.52,3.29,16.57,16.73,16.9,0,13.83,5.99,5.75,11.65,2.58,7.96,12.79,16.84,0,0,0,0,6.1,6.13,16.36,12.75,0,8.56,0,45439.56
14/05/2020,20,14,5,4,32464,26859,11,66789,62327,63747,66845,63747,22229,21343,22229,21343,100632,101553,98537,100632,101553,101553,88159,7915,15110,9087,9087,7915,7915,7915,326,24719,56304,6255,11842,11842,11842,11780,11780,0,0,0,0,1908,1926,56695,4698,0,2405,827,14.47,12.96,0.21,13.75,11.55,16.06,66.9,57.23,6.01,8.92,28.42,24.75,95.94,54.08,31.29,88.79,34.19,20.26,14.53,20.55,31.75,17.07,2.64,19.92,19.85,19.78,0.36,18.61,6.72,5.76,11.36,2.45,7.96,12.27,18.42,0,0,0,0,6.5,6.55,18.61,10.12,0,6.07,2.21,45555.48
15/05/2020,20,15,5,5,25947,28890,20,70466,63160,67058,70473,67058,17253,16664,17319,16664,97540,98414,95595,97540,98414,98414,91860,6792,3442,7246,7246,6402,6402,6402,1680,26499,56905,0,9006,9006,0,0,8870,9006,8870,8870,9006,1787,1787,56448,0,1106,1180,0,14.33,18.2,0.37,14.47,10.99,18.66,78.59,59.78,4.33,6.11,19.27,16.73,91.42,52.13,31.86,85.26,33.68,19.98,16.31,19.47,9.8,12.61,2.15,17.2,17.13,17.07,2.31,16.91,6.96,0,6.31,1.3,0,0,7.76,9.53,9.55,8.65,8.06,6.09,6.09,18.4,0,4.02,2.98,0,46291.68
16/05/2020,20,16,5,6,18215,22525,11,71295,54072,67950,71296,67950,10131,9631,10155,9631,92998,93775,91392,92998,93775,93775,80491,7830,18196,8966,8966,7830,7830,7830,0,36207,62420,4713,12699,12699,12699,12610,12610,0,0,0,0,1485,1485,56098,7897,0,1176,0,10.08,13.67,0.22,14.77,9.12,18.16,75.84,56.59,2.8,4.14,13.3,11.93,81.26,52.59,30.25,76.38,31.43,18.72,12.92,20.78,44.96,15.6,2.52,19.99,19.91,19.83,0,22.71,7.8,4.34,11.88,2.62,7.96,12.78,16.94,0,0,0,0,5.25,5.25,18,15.92,0,2.97,0,43366.32
17/05/2020,20,17,5,7,20203,22257,6,70957,36665,67408,70957,67408,5006,4735,5042,4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,28741,67454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,14.23,0.1,16.13,5.81,18.75,78.55,59.1,1.36,1.96,6.33,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,17.36,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26993.16
18/05/2020,21,18,5,1,28357,29112,14,79890,61874,76141,79931,76141,17511,16924,17548,16924,101575,102370,99628,101575,102370,95314,102370,6779,15836,7773,7773,6779,6779,6779,1837,33039,70956,9393,12546,12546,12546,12500,12500,0,0,0,0,1789,1789,56111,3107,0,2376,0,14.97,15.5,0.26,16.7,11.09,20.4,85.99,71.28,4.51,6.36,19.97,16.97,90.75,52.48,29.71,85.42,34.42,19.43,17.63,17.7,27.68,14.43,2.2,17.14,17.07,17.01,2.45,21.05,8.55,8.65,11.2,2.5,7.95,12.84,16.67,0,0,0,0,6.1,6.1,16.25,6.26,0,5.99,0,42495.48
19/05/2020,21,19,5,2,28302,26687,13,74865,69822,71459,74933,71459,24363,23680,24425,23680,97209,98542,95417,97209,99179,93467,85767,4545,13142,4657,4657,4139,4139,4139,485,38797,68396,5682,12086,12086,12086,12012,12012,0,0,0,0,1646,1646,56261,6330,1162,1190,0,13.46,13.96,0.26,15.6,12.75,18,75.35,59.94,6.25,8.29,25.59,22.44,87.18,51.37,26.35,79.51,33.57,18.76,14.69,14.16,28.21,8.46,1.45,11.39,11.35,11.32,0.53,24.9,8.36,5.23,11.17,2.47,7.6,12.22,16.11,0,0,0,0,5.61,5.61,19.05,12.76,4.57,3,0,46419.12
20/05/2020,21,20,5,3,33061,36829,21,75641,73713,72181,75709,72181,22730,21884,22782,21884,97631,98297,95821,97631,98297,93649,93959,6671,16473,7658,7658,6671,6671,6671,1134,22436,54781,6888,13292,13292,13292,13216,13216,0,0,0,0,1663,1663,51655,6328,0,1238,0,16.02,16.97,0.39,14.98,14.21,18.28,77.38,69.53,6.07,8.55,26.88,23.48,86.84,50.78,25.5,80.7,33.41,19,17.01,17.41,35.35,14.06,2.25,16.83,16.77,16.72,1.89,15.78,6.34,6.34,12.21,2.7,8.37,13.47,17.7,0,0,0,0,6.16,6.16,16.92,12.76,0,3.12,0,45634.68
21/05/2020,21,21,5,4,35029,30136,28,62452,55922,59344,62453,59344,30112,28888,30102,28888,98733,99833,96745,98733,100152,93724,89052,3982,583,4664,4664,3981961,3981961,3981961,1621,20977,45208,0,8792,8792,0,0,8658,8792,8658,8658,8792,1827,1827,61017,0,0,3399,0,19.59,15.76,0.54,12.57,10.47,17.75,74.89,66.77,7.54,10.31,32.49,27.83,88.07,51.07,27.99,81.99,33.41,18.72,16.22,14.99,2.96,10.61,2.06,13.36,13.4,13.43,2.43,16.49,5.02,0,6.16,1.27,0,0,7.57,9.31,9.32,8.45,7.86,6.22,6.22,20.17,0,0,11.24,0,46755
22/05/2020,21,22,5,5,36780,35123,18,79851,62911,76146,79908,76146,25673,25027,25739,25027,98965,100016,96649,98965,100343,96281,100343,6706,17172,7682,7682,6706,6706,6706,6787,21783,67678,6318,12772,12772,12772,12696,12696,0,0,0,0,2128,2128,52015,6378,0,1169,0,18.9,18.06,0.36,15.92,12.07,21.32,89.74,82.73,6.35,8.49,26.3,22.2,94.29,47.91,25.25,85.47,34.09,19.6,17.19,17.74,38.46,13.53,2.17,17.08,17.01,16.95,6.23,15.07,7.74,5.82,11.77,2.6,8.04,12.92,17.02,0,0,0,0,7.25,7.25,15.2,12.86,0,2.95,0,46800
23/05/2020,21,23,5,6,40585,30847,23,57452,73798,54791,57513,54791,43827,42239,43995,42239,96937,98252,95392,96937,98917,93062,98917,6674,15803,7661,7661,6674,6674,6674,1512,23410,49795,6462,12557,12557,12557,12482,12482,0,0,0,0,1419,1419,56303,6020,0,1180,0,20,15.31,0.43,11.42,14.02,14.79,62.33,56.7,11.56,16.5,51.96,45.43,88.07,48.65,25.2,81.49,33.58,19.11,16.74,17.43,34.19,14.03,2.25,16.85,16.79,16.73,2.31,19.25,5.63,6.17,11.57,2.56,7.9,12.71,16.73,0,0,0,0,4.84,4.84,16.16,12.58,0,2.98,0,45691.2
24/05/2020,21,24,5,7,29464,36529,25,69546,62697,66128,69546,66128,1407,1363,1453,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,34136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.01,21.4,0.46,13.4,12.05,17.9,76.53,66.49,0.34,0.61,1.98,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24791.76
25/05/2020,22,25,5,1,0,0,0,1717,1717,1647,1717,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.35,0.33,1.36,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15417.36
26/05/2020,22,26,5,2,32208,30466,18,67161,75943,64132,67231,64132,27435,26645,27509,26645,103859,104970,101816,103859,105302,101201,100985,6773,3349,7183,7183,6351,6351,6351,252,27150,51805,0,3130,3130,0,0,3087,3130,3087,3087,3130,1887,1887,61147,0,1180,1204,0,16.2,16.08,0.37,12.77,14.77,16.22,68.44,62.08,7,9.67,30.22,25.64,93.54,53.04,27.89,86.83,35.63,20.53,17.12,18.66,9.54,12.5,2.14,17.12,17.06,17,0.28,20.12,5.83,0,2.19,0.45,0,0,2.75,3.34,3.27,3.01,2.8,6.64,6.64,18.44,0,3.88,3.04,0,42797.52
27/05/2020,22,27,5,3,38506,37881,43,68309,83913,64920,68309,64920,37053,35217,36802,35217,99008,100101,96996,99008,100427,93886,87112,3861,11827,4552,4552,3861358,3861358,3861358,2629,20592,41353,6132,10643,10643,10643,10587,10587,0,0,0,0,1848,1848,51825,4455,0,2621,0,21.78,20.48,0.8,13.67,15.67,19.02,80.43,70.67,9.79,12.83,40.13,36.38,90.44,52.74,28.05,83.12,34.03,18.81,13.74,16.09,25.79,10.06,2.52,13.79,13.89,13.99,2.09,16.29,4.62,5.65,9.71,2.15,6.71,10.81,14.17,0,0,0,0,6.3,6.3,17.15,8.98,0,8.67,0,45710.64
28/05/2020,22,28,5,4,35832,36518,32,65832,77991,62743,65921,62743,28300,27460,28455,27460,99004,100060,96945,99004,100395,98610,93794,6760,14286,7751,7751,6760,6760,6760,1427,15847,30066,6498,15418,15418,10980,10922,15299,4438,4377,4377,4438,1891,1891,56748,4424,0,2352,0,16.63,16.57,0.62,13.18,15.09,16.3,69.56,62.78,7,9.37,29.21,25.25,88.86,54.84,28.97,80.96,34.19,19.84,16.77,17.65,29.33,14.37,2.19,17.1,17.03,16.97,2.02,10.09,3.54,6.22,13.14,2.86,6.92,11.15,18.52,4.74,4.64,4.26,3.97,6.44,6.44,18.54,8.92,0,5.93,0,46779.12
29/05/2020,22,29,5,5,40040,39320,30,70499,84636,67358,70579,67358,35711,34344,35920,34344,106936,108021,105877,106936,108351,101908,95006,6699,14227,7690,7690,6699,6699,6699,486,21261,55060,6102,10942,10942,10942,10883,10883,0,0,0,0,974,974,59993,4781,0,1186,0,20.39,18.56,0.57,13.48,16.3,16.7,70.23,63.86,9.34,13.04,41.03,36.27,94.8,55,28.12,88.71,36.53,20.56,14.92,17.5,30.02,14.07,2.26,16.91,16.85,16.79,0.53,16.5,6.22,5.62,10,2.22,6.9,11.1,14.57,0,0,0,0,3.75,3.75,19.31,9.64,0,2.99,0,46301.04
30/05/2020,22,30,5,6,34532,31091,23,62778,64316,59881,62889,59881,22965,22423,23048,22423,66624,67203,66624,66624,67203,64924,62850,5610,12374,5874,5874,5197,5197,5197,0,16071,47598,7755,10161,10161,10161,10130,10130,0,0,0,0,0,0,29687,1567,1176,0,808,17.38,16.06,0.46,12.43,12.4,16.55,70.42,63.96,5.63,7.6,23.54,19.6,63.16,37.51,21.44,57.97,22.92,13.08,9.97,16.87,20.11,10.2,1.88,14.12,14.07,14.03,0,10.01,5.51,7.14,9.53,2.06,6.93,10.67,16.09,0,0,0,0,0,0,9.78,3.6,4.52,0,2.15,42095.16
31/05/2020,22,31,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16843.68
01/06/2020,23,1,6,1,29428,30875,18,58964,74049,56282,58978,56282,35970,34746,36043,34746,98389,99407,96350,98389,99740,95622,90907,5646,3412,6471,6471,5646,5646,5646,4311,25823,45270,0,2855,2855,0,0,2809,2855,2809,2809,2855,1888,1888,56782,0,0,1182,0,14.23,14.76,0.35,11.26,14.23,14.5,61.12,56.46,9.54,13.05,40.63,36.2,87.39,51.06,25.94,80.29,33.83,19.36,15.48,14.86,9.71,11.6,1.84,14.34,14.28,14.23,4.78,20.72,5.09,0,2,0.41,0,0,2.43,3.01,3.05,2.74,2.55,6.72,6.72,18.15,0,0,2.98,0,42483.24
02/06/2020,23,2,6,2,42335,36597,25,72420,88259,69303,72582,69303,34787,33458,34716,33458,102516,103560,100840,102516,103893,99806,101797,4136,9194,4844,4844,4135642,4135642,4135642,1877,21166,54598,4698,11741,11741,8621,8579,11656,3120,3077,3077,3120,1539,1539,53900,3105,0,3520,776,18.6,15.75,0.5,14.03,17.25,16.7,70.56,65.1,8.83,11.91,37.32,32.36,93.45,48.74,25.1,86.63,35.49,20.41,17.61,15.59,18.86,11.02,2.14,13.89,13.93,13.96,2.52,15.42,6.38,4.33,10.54,2.24,5.9,9,16.71,3.33,3.26,3,2.79,5.24,5.24,16.63,6.26,0,11.64,2.07,45312.12
03/06/2020,23,3,6,3,32195,32231,26,59746,64692,56811,59747,56811,26513,25658,26588,25658,99567,100607,99567,99567,100939,96877,92017,6729,13270,7731,7731,6729,6729,6729,462,17094,40835,3444,14137,14137,11115,11028,14002,3022,2974,2974,3022,0,0,56887,7584,0,2342,0,17.1,17.12,0.48,11.63,12.35,16.39,69.54,62.65,6.96,9.61,29.89,26.39,86.86,51.56,26.62,80.32,33.74,19.52,14.83,17.35,33.34,14.84,2.27,16.87,16.81,16.75,0.51,14.49,4.48,3.42,12.63,2.74,6.95,11.14,17.42,3.19,3.23,2.9,2.7,0,0,17.72,15.29,0,5.91,0,44583.12
04/06/2020,23,4,6,4,37400,34292,19,63390,69784,60661,63541,60661,27888,27283,27982,27283,102813,103587,100722,102813,103587,101307,101542,6667,13795,7638,7638,6667,6667,6667,1191,14370,49299,4635,9404,9404,9404,9348,9348,0,0,0,0,1932,1932,63930,4713,0,1158,0,16.19,14.35,0.37,12.41,13.77,14.86,62.64,57.94,6.75,9.46,29.38,23.72,89.48,51.07,27.99,85.53,35.04,20.83,15.94,17.64,31.64,13.45,2.16,16.98,16.91,16.85,1.92,8.97,5.8,4.27,8.67,1.92,5.92,9.52,12.53,0,0,0,0,6.79,6.79,17.54,9.5,0,2.92,0,44544.24
05/06/2020,23,5,6,5,21912,18719,6,37375,48554,35642,37375,35642,24733,24103,24733,24103,1622,1623,0,1622,1623,1623,1623,3383,10238,3878,3878,3383,3383,3383,124,18568,29655,4629,9252,9252,9252,9198,9198,0,0,0,0,1490,1490,1623,4569,0,2342,0,10.3,9.24,0.12,7.01,9.56,9.3,39.06,36.28,6.48,8.72,26.71,23.32,2.54,0.52,0,1.94,0.74,0.32,0.19,8.71,21.48,7.66,1.05,8.5,8.46,8.43,0.14,14.31,3.24,4.26,8.52,1.88,5.82,9.37,12.33,0,0,0,0,5.08,5.08,0.17,9.21,0,5.91,0,29911.32
06/06/2020,23,6,6,6,9218,7960,8,17546,38743,16832,17594,16832,23070,21902,22642,21902,45018,45414,45018,45018,45414,43092,41136,3818,8406,4505,4505,3818480,3818480,3818480,3413,17730,13114,4668,10095,10095,7125,7098,10027,2970,2929,2929,2970,0,0,29937,1638,0,2510,792,4.02,3.75,0.17,3.33,7.5,3.92,16.47,15.21,6.02,8.01,25.11,21.17,39.41,27.88,15.46,37.9,15.14,8.62,8.13,16.1,17.77,9.92,2.56,13.74,13.84,13.95,3.57,12.12,1.56,4.3,8.99,1.9,4.98,7.52,14.63,3.17,3.11,2.85,2.66,0,0,10.32,3.8,0,8.3,2.11,31845.24
07/06/2020,23,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3247,2202,3723,3723,3247,3247,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59,6.27,6.46,1.1,8.26,8.23,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18298.08
08/06/2020,24,8,6,1,24846,30346,28,49051,81843,46808,49052,46808,32792,31743,32954,31743,72709,73587,70751,72709,73928,69812,62755,5714,11543,5980,5980,5298,5298,5298,244,22583,22880,4650,9344,9344,9344,9289,9289,0,0,0,0,1808,1808,42810,4639,1184,1194,0,11.93,13.41,0.52,9.09,15.76,10.56,44.59,39.69,8.34,11.68,36.57,31.22,66.3,39.91,21.29,61.5,25.09,13.97,10.19,17.17,25.17,10.58,1.82,14.4,14.35,14.31,0.27,16.41,2.44,4.28,8.61,1.9,5.88,9.46,12.45,0,0,0,0,6.35,6.35,14.18,9.35,4.56,3.01,0,38686.32
09/06/2020,24,9,6,2,24235,17174,21,34950,59939,33330,34986,33330,24989,24532,25097,24532,74836,75355,72921,74836,75355,73040,71086,5618,11913,6439,6439,5618,5618,5618,0,15946,14536,4668,11555,11555,8588,8546,11465,2967,2920,2920,2967,1759,1759,35961,3099,0,1204,779,10.99,8.4,0.43,6.89,11.51,8.12,34.6,31.28,6,7.76,23.69,19.96,69.05,37.32,18.49,63.09,25.86,14.7,11.75,14.78,25.29,11.55,1.83,14.26,14.21,14.16,0,10.09,1.69,4.3,10.41,2.21,5.88,8.96,16.46,3.13,3.17,2.85,2.65,6.45,6.45,11.52,6.25,0,3.04,2.08,38636.64
10/06/2020,24,10,6,3,22475,17531,31,37857,54919,35938,37884,35938,17062,16569,17159,16569,73790,74593,71936,73790,74926,68459,61735,4486,11616,5147,5147,4486,4486,4486,145,11960,16347,5082,12285,12285,9454,9398,12184,2831,2786,2786,2831,1704,1704,33378,4316,0,1214,0,12.57,11.28,0.58,7.5,10.25,10.66,46.1,39.82,4.29,6.09,19.05,15.97,67.74,38.16,18.22,61.49,25.76,13.7,8.27,11.71,24.46,9.49,1.48,11.33,11.29,11.25,0.16,9.21,1.82,4.96,10.69,2.33,5.95,9.57,15.01,2.99,3.02,2.72,2.53,5.81,5.81,11.33,8.7,0,3.06,0,38373.84
11/06/2020,24,11,6,4,23946,22036,15,41681,59990,40044,41782,40044,20839,20329,20938,20329,40722,40982,38691,40722,40982,38720,36658,5623,11136,6446,6446,5623,5623,5623,3469,10427,30403,4641,7801,7801,7801,7762,7762,0,0,0,0,1866,1866,20155,3121,0,1173,0,9.78,8.85,0.3,7.74,11.81,8.05,33.68,31.39,5.07,6.8,21.07,17.77,37.77,21.3,10.93,35.04,14.35,7.84,6.07,14.8,23.58,11.56,1.84,14.28,14.22,14.17,3.58,6.18,3.57,4.27,7.1,1.58,4.92,7.93,10.38,0,0,0,0,6.36,6.36,6.91,6.29,0,2.96,0,35028.36
12/06/2020,24,12,6,5,22665,22169,25,41525,64566,39512,41525,39512,23041,22305,23139,22305,39739,40367,37732,39739,40700,36574,36408,5663,12641,6493,6493,5663,5663,5663,1174,15419,18406,4659,12309,12309,9418,9362,12214,2891,2852,2852,2891,1844,1844,22609,4703,0,1193,0,11.76,11.74,0.47,7.89,12.34,10.27,43.92,38.55,5.99,8.13,25.22,22.24,37.56,22.82,11.99,33.83,13.86,7.3,6.15,14.88,28.3,11.7,1.86,14.36,14.31,14.25,1.89,11.54,1.96,4.29,10.7,2.34,5.93,9.53,15.09,3.09,3.03,2.78,2.59,6.28,6.28,7.21,9.48,0,3.01,0,36055.8
13/06/2020,24,13,6,6,22546,21407,14,41071,66146,39525,41197,39525,27574,26403,27484,26403,74229,75070,72570,74229,75405,71318,73262,4122,6795,4827,4827,4121924,4121924,4121924,4899,16566,30237,3096,10941,10941,6246,6209,10832,4695,4623,4623,4695,1525,1525,38015,3113,0,3536,0,8.2,7.43,0.3,7.63,13.04,7.49,31.17,29.77,7.16,9.6,30.15,26.61,68.37,36.78,19.25,62.41,25.8,14.56,11.38,15.47,15.54,10.99,2.12,13.81,13.84,13.88,5.64,11.38,3.62,2.85,9.04,1.95,3.93,6.32,12.36,4.97,4.98,4.51,4.2,5.19,5.19,10.96,6.72,0,11.69,0,37823.4
14/06/2020,24,14,6,7,0,0,7,0,0,0,0,0,0,0,0,0,80422,80915,80422,80422,80915,80915,80915,5563,2216,5833,5833,5166,5166,5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27019,0,1125,1166,0,0,0,0.14,0,0,0,0,0,0,0,0,0,74.01,31.95,15.16,67.51,27.88,16.5,11.03,16.37,6.31,10.33,1.77,14.02,13.97,13.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,0,4.19,2.94,0,28294.2
15/06/2020,25,15,6,1,22210,25961,28,42563,55200,40742,42643,40742,12637,12090,12814,12090,78602,79151,77500,78602,79151,76832,79151,5584,2216,6416,6416,5584,5584,5584,32,4342,24383,0,0,0,0,0,0,0,0,0,0,1018,1018,35263,0,0,1216,0,9.9,10.64,0.52,8.18,10.55,8.9,37.99,33.78,3.06,4.11,13.09,11.98,72.17,35.01,18.72,66.17,27.01,15.66,12.14,14.47,6.31,12.04,1.91,14.03,13.98,13.93,0.04,3.92,2.9,0,0,0,0,0,0,0,0,0,0,3.58,3.58,9.77,0,0,3.07,0,36124.2
16/06/2020,25,16,6,2,23420,20190,18,40375,67922,38639,40375,38639,27547,27006,27649,27006,101220,101960,99305,101220,101960,99604,99950,5561,10327,6374,6374,5561,5561,5561,0,21516,27015,3129,7041,7041,7041,7001,7001,0,0,0,0,1759,1759,45050,3087,0,1180,785,9.64,8.36,0.37,7.11,13.36,7.95,33.17,30.86,6.68,8.66,26.44,22.31,95.11,45.11,24,86.23,34.86,20.22,15.9,14.63,23.77,11.44,1.82,14.12,14.06,14.01,0,14.16,2.88,2.88,6.99,1.48,4.9,7.36,11.9,0,0,0,0,5.99,5.99,13.37,6.22,0,2.98,2.09,39681.72
